time,freemem@tsung_controller@ip-172-31-19-117 
0,375551.875 
10,375552.04296875 
20,375552.04296875 
30,375552.04296875 
40,375552.04296875 
50,375552.04296875 
60,375552.04296875 
70,375552.04296875 
80,375552.04296875 
90,375552.04296875 
100,375552.04296875 
110,375552.04296875 
120,375552.04296875 
130,375552.04296875 
140,375552.04296875 
150,375552.04296875 
160,375552.04296875 
170,375552.04296875 
180,375552.04296875 
190,375552.04296875 
200,375552.04296875 
210,375552.04296875 
220,375552.04296875 
230,375552.04296875 
240,375552.04296875 
250,375552.04296875 
260,375552.04296875 
267,375552.04296875 
