time,request,connect 
0,50.70595635128962,2.748166247195068 
10,49.67277924832574,0.19525965618461316 
20,40.80769233250941,0 
30,16.388951220597097,0 
40,4.196835020286121,0 
50,3.5150894725454713,0 
60,48.00036151139368,1.6898731700052179 
70,64.83551078676527,0.1490887057320934 
80,37.3045694711399,0 
90,26.992482057003073,0 
100,41.721785972707316,0.14833601505056757 
110,174.12716383009945,0.15641768330168174 
120,208.18614849144484,0.13640849439734318 
130,32.216177805161614,0 
140,13.988280726895798,0 
150,53.98573411543471,1.1811277007824157 
160,860.757934518779,1.2036548204632795 
170,1069.9577484899676,0.1679797606856254 
180,818.6448782316646,0 
190,131.46446638264925,0 
200,18.00917391345263,0 
210,188.52822694563258,0.5394765464919453 
220,1146.2214128662615,0.534336857772619 
230,1746.6114959120055,0.17311900581749254 
240,1365.7801096567687,0.13132941178578386 
250,1019.5838035911986,0.13770885372793473 
260,40.741812780334925,0.13112684698413216 
267,0.264309004765256,0 
