time,freemem@tsung_controller@ip-172-31-19-117 
0,375551.875 
10,375551.875 
20,375536.6640625 
30,375536.6640625 
40,375536.6640625 
50,375536.6640625 
60,375536.6640625 
70,375536.6640625 
80,375522.11328125 
90,375522.11328125 
100,375522.11328125 
110,375522.11328125 
120,375506.53515625 
130,375493.21875 
140,375493.21875 
150,375493.21875 
160,375493.21875 
170,375480.37109375 
180,375438.10546875 
190,375413.19140625 
200,375413.19140625 
210,375413.19140625 
220,375413.19140625 
230,375413.19140625 
240,375398.1171875 
250,375357.37109375 
260,375357.37109375 
267,375357.37109375 
