time,users_count,finish_users_count 
0,1.3,0 
10,1.7,0.5 
20,0,1.7 
30,0,0.5 
40,0,0.2 
50,0,0 
60,3.9,0.1 
70,2.1,1.8 
80,0,2.5 
90,0,1.4 
100,3.5,0.3 
110,7.4,0.7 
120,1.1,4.7 
130,0,5.9 
140,0,0.6 
150,6.2,0.1 
160,17.4,0.3 
170,0.4,1 
180,0,10.8 
190,0,10.6 
200,0,1.1 
210,11.1,0.2 
220,29,0 
230,4.8,2.6 
240,0,10.6 
250,0,24.3 
260,0,7 
267,0,0.4 
