time,200,400,404,502,422,302 
0,2,,,,,1 
10,7.8,,,,,5.3 
20,4.2,,,,,3.2 
30,1.3,,,,,0.5 
40,0.3,,,,,0.1 
50,0.2,,,,,0.1 
60,6.9,,,,,3.5 
70,14.7,,,,,11.6 
80,7.9,,,,,4.3 
90,2.1,,,,,0.5 
100,4.5,,,,,1 
110,21.9,,,,,16.3 
120,26.1,,,,,18.1 
130,10,,,,,5.1 
140,1.2,,,,,0.6 
150,8.3,,,,,1.9 
160,29.9,,,,,18.4 
170,30.1,,,,,25.5 
180,44.9,,,,,28 
190,14.9,,,,,7.1 
200,1.3,,,,,0.4 
210,13.1,,,,,2.4 
220,35.6,0.1,,16.3,0.1,17.7 
230,28.7,1.5,,67.8,8.3,18.8 
240,43.4,2.4,0.7,19.8,6.2,28.7 
250,41.1,1.4,2,0,1.9,25.1 
260,8.4,0.3,0.6,0,0.1,4.4 
267,0.4,0,0,0,0,0 
