time,freemem@tsung_controller@ip-172-31-19-117 
0,375551.875 
10,375552.04296875 
20,375536.6640625 
30,375537.93359375 
40,375541.5 
50,375543.1171875 
60,375543.1171875 
70,375540.40625 
80,375522.11328125 
90,375531.17578125 
100,375533.87890625 
110,375537.05078125 
120,375506.53515625 
130,375493.21875 
140,375510.26953125 
150,375516.015625 
160,375522.328125 
170,375480.37109375 
180,375438.10546875 
190,375413.19140625 
200,375469.68359375 
210,375487.75390625 
220,375491.30859375 
230,375447.171875 
240,375398.1171875 
250,375357.37109375 
260,375380.9765625 
267,375420.36328125 
