time,request,connect 
0,149.099,10.913 
10,163.026,10.913 
20,163.026,10.913 
30,163.026,10.913 
40,163.026,10.913 
50,163.026,10.913 
60,163.026,11.745 
70,284.262,11.745 
80,284.262,11.745 
90,284.262,11.745 
100,284.262,11.745 
110,974.7,11.745 
120,1079.941,11.745 
130,1079.941,11.745 
140,1079.941,11.745 
150,1079.941,11.745 
160,5675.546,15.436 
170,7583.201,15.436 
180,7583.201,15.436 
190,7583.201,15.436 
200,7583.201,15.436 
210,7583.201,15.436 
220,7583.201,15.436 
230,9286.65,15.436 
240,9286.65,15.436 
250,9286.65,15.436 
260,9286.65,15.436 
267,9286.65,15.436 
