time,session 
0,8715.012 
10,11063.312666666667 
20,15948.764000000001 
30,25893.527000000002 
40,8162.3125 
50,11874.752999999999 
60,15459.709791666668 
70,21111.030333333332 
80,40837.489 
90,9281.655999999999 
100,13754.636492063491 
110,19303.451125 
120,29657.43233333333 
130,11141.684749999999 
140,10968.683116666663 
150,15368.262623853205 
160,21892.671736842105 
170,32071.567999999996 
180,4670.5296 
190,10824.706926174504 
200,15511.584928571427 
210,22191.620921052632 
220,33010.973666666665 
230,6445.771058823531 
240,11028.033501779357 
250,15367.784615560646 
260,22434.218603260862 
270,30955.7362 
280,8369.540724137933 
290,10770.800046610182 
300,15391.55401655627 
310,22271.887266846355 
320,30676.664857142856 
330,38657.05966666667 
340,0 
350,0 
360,8520.400626470586 
370,13101.914400963275 
380,18427.841773219836 
390,26315.416789156614 
400,35757.85683333332 
410,44431.987 
420,58711.078 
430,5780.341857142859 
440,11910.589793036763 
