time,freemem@tsung_controller@ip-172-31-31-91 
0,375558.77734375 
10,375551.8828125 
20,375546.6171875 
30,375546.6171875 
40,375546.6171875 
50,375541.484375 
60,375534.06640625 
70,375531.88671875 
80,375531.88671875 
90,375531.88671875 
100,375507.89453125 
110,375500.8671875 
120,375500.8671875 
130,375500.8671875 
140,375500.8671875 
150,375453.1328125 
160,375453.1328125 
170,375453.1328125 
180,375453.1328125 
190,375417.27734375 
200,375336.01953125 
210,375336.01953125 
220,375336.01953125 
230,375336.01953125 
240,375327.46484375 
250,375138.59375 
260,375138.59375 
270,375138.59375 
280,375138.59375 
290,375121.78515625 
300,374736.15625 
310,374736.15625 
320,374736.15625 
330,374736.15625 
340,374736.15625 
350,374736.15625 
360,374736.15625 
370,374073.921875 
380,373933.23046875 
390,373933.23046875 
400,373933.23046875 
410,373933.23046875 
420,373933.23046875 
430,373933.23046875 
440,373933.23046875 
