time,freemem@tsung_controller@ip-172-31-31-91 
0,375558.77734375 
10,375558.77734375 
20,375558.77734375 
30,375558.77734375 
40,375558.77734375 
50,375558.77734375 
60,375558.77734375 
70,375558.77734375 
80,375558.77734375 
90,375558.77734375 
100,375558.77734375 
110,375558.77734375 
120,375558.77734375 
130,375558.77734375 
140,375558.77734375 
150,375558.77734375 
160,375558.77734375 
170,375558.77734375 
180,375558.77734375 
190,375558.77734375 
200,375558.77734375 
210,375558.77734375 
220,375558.77734375 
230,375558.77734375 
240,375558.77734375 
250,375558.77734375 
260,375558.77734375 
270,375558.77734375 
280,375558.77734375 
290,375558.77734375 
300,375558.77734375 
310,375558.77734375 
320,375558.77734375 
330,375558.77734375 
340,375558.77734375 
350,375558.77734375 
360,375558.77734375 
370,375558.77734375 
380,375558.77734375 
390,375558.77734375 
400,375558.77734375 
410,375558.77734375 
420,375558.77734375 
430,375558.77734375 
440,375558.77734375 
