time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Reply_To_Conversation,tr_Post_New_Book 
0,3.1,,,,0.1,,,,0.2,,,,,,,0.7,0.5,,,,,,,, 
10,11.7,,,,0.2,0.1,,0.2,1.6,,0.1,,0.2,0.3,,1.4,1.6,,0.6,,,0.7,0.6,,0.2 
20,5.7,,,,0.6,0,0.1,0.6,1.1,,0,,0,0.3,,0,0.9,0.1,0.1,,,0.6,0.1,,0.7 
30,1.9,0.2,,0.2,0.2,0,0.1,0.3,0.1,,0,0.2,0,0.1,0.2,0,0,0,0,,,0.1,0,0.2,0.2 
40,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
50,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
60,0.4,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0 
70,1.2,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0 
80,1.5,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0 
90,2.3,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0.2,0,0,0.2,0.1,0,0,0,0 
100,16.2,0,0,0,0.3,0.1,0,0,1.8,0,0.1,0,0.7,0.2,0,2.1,2.5,0.1,0.5,0,0,0.3,0.5,0,0.1 
110,21.6,0.1,0,0.2,0.7,0.8,0.5,0.6,3.6,0,0.5,0.1,0.1,1.1,0.4,0.5,3.2,0.2,1.1,0,0,2,1.1,0.1,0.8 
120,8.1,0.4,0,0.4,0.1,0.2,0.3,0.4,0.6,0,0.5,0.5,0,0.7,0.3,0,0.1,0.8,0.5,0,0,1.6,0.5,0.4,0.2 
130,1.3,0.3,0,0.2,0,0,0,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0,0,0,0,0.3,0,0.3,0 
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
160,0.7,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0 
170,1.8,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0 
180,1.1,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0 
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
