time,200,504,302 
0,1.8,,1.3 
10,7.1,,4.6 
20,3.2,,2.5 
30,1.4,,0.7 
40,0,,0 
50,0,,0 
60,0.2,0.1,0.1 
70,0.4,0.5,0.3 
80,0.9,0.2,0.4 
90,1.6,0.1,0.6 
100,9.6,0,6.6 
110,11.6,0,10.1 
120,5.2,0,3.3 
130,1,0,0.6 
140,0,0,0 
150,0,0,0 
160,0.2,0.3,0.2 
170,0.9,0.4,0.5 
180,0.7,0.2,0.2 
182,0,0,0 
