time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Reply_To_Conversation,tr_Post_New_Book 
0,61.5979655162228,,,,0,,,,2.355000000000004,,,,,,,18.133952369260594,2646.691570413644,,,,,,,, 
10,238.03037202999502,,,,15.3265,0,,1.613999999999999,11.578307950646327,,0,,16.141499999999994,13.992254071449675,,13.038038141201634,1622.29599498996,,27.884217607516504,,,15.386724207469715,9.431331342333836,,0.4200000000000008 
20,270.9419426938494,,,,1.4571561820508085,0,0,20.131529975113388,11.150844858478267,,0,,0,18.507630036164965,,0,3049.9712742298266,0,0.0,,,60.867492857892174,0.0,,7.016712597325717 
30,224.4649818993607,28.1635,,10.392,1.2709999999999995,0,0.0,26.716936912752555,0.0,,0,2.7135,0,0.0,1.0160000000000053,0,0,0,0,,,0.0,0,3.712500000000002,0.29800000000000004 
40,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
50,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
60,25979.69532793599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
70,29577.924529077864,0,3.638317193428851,0,0,0,0,0,0,21.993373956717054,0,0,0,0,0,0,0,0,0,0.0,24.327264987252434,0,0,0,0 
80,20383.895391651462,0,4.244028451836767,0,0,0,0,0,0,20.04464497690094,0,0,0,0,0,0,0,0,0,11.805439729209581,1.2479999999995925,0,0,0,0 
90,12224.80686505209,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,10.332534662898546,782.746,0,0,3.588500000000007,0.0,0,0,0,0 
100,196.87537924003817,0,0,0,10.205886569361166,0.0,0,0,9.676490681728596,0,0.0,0,2.465759857218334,0.4499999999999993,0,10.412746325794725,2534.4287347874497,0.0,9.244751622407172,0,0,25.50888563270102,21.358640391186004,0,0.0 
110,337.9224941975091,0.0,0,21.168999999999997,0.6031053991210652,0.665496243415393,10.67028709267,2.5641245202906107,11.379289360683586,0,7.770893204773824,0.0,0.0,8.556799160186511,7.147028381607294,17.376116233497058,2800.2075318152242,0.05750000000000455,6.635816906495305,0,0,44.82923822172317,26.289990237621133,0.0,10.964804330219486 
120,425.0210255627791,20.525409100673244,0,18.360771326050003,0.0,0.3234999999999997,7.661989602359603,17.035104070345447,6.628971413424557,0,1.2340677453041224,18.881158328873788,0,4.625980756464911,18.025737950682284,0,0.0,1.7977045780661534,1.5121884274124047,0,0,34.18822278663513,18.831429657888467,6.7508422067176195,0.3524999999999996 
130,411.3280485517138,19.38515901978166,0,18.221999999999998,0,0,0,0.0,0,0,0,24.926499999999997,0,0.0,0.0,0,0,0,0,0,0,21.135382093121077,0,18.05319135837823,0 
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
160,29703.357678262266,0,3.084499999999999,0,0,0,0,0,0,0.7885000000000004,0,0,0,0,0,0,0,0,0,0,9.601513399230889,0,0,0,0 
170,24947.484871324206,0,1.1835584311727068,0,0,0,0,0,0,2.925317446021884,0,0,0,0,0,0,0,0,0,5.668079894241082,22.642892498253953,0,0,0,0 
180,23143.0322359295,0,1.0029999999999988,0,0,0,0,0,0,0.8330000000000002,0,0,0,0,0,0,0,0,0,4.892305166278981,30.853000000000975,0,0,0,0 
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
