time,users_count,finish_users_count 
0,13,0 
10,30,6 
20,30,15 
30,30,21 
40,30,21 
50,30,21 
60,30,22 
70,30,23 
80,30,28 
90,40,30 
100,86,31 
110,90,49 
120,90,75 
130,90,81 
140,90,81 
150,90,81 
160,90,81 
170,90,85 
180,90,90 
182,90,90 
