time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Reply_To_Conversation,tr_Post_New_Book 
0,80.68593548387099,,,,12.435,,,,123.193,,,,,,,123.50142857142858,3264.6153999999997,,,,,,,, 
10,147.26288034188042,,,,26.9025,9.592,,35.172,104.3705,,10.986,,105.3095,28.752,,103.097,3389.3323125000006,,42.994499999999995,,,820.7071428571427,809.2093333333332,,31.264000000000003 
20,148.52385964912278,,,,10.756166666666667,0,30.68,27.93283333333333,102.30481818181819,,0,,0,38.42366666666667,,0,6212.649333333333,141.76,32.623,,,880.3111666666667,788.179,,14.34742857142857 
30,137.81415789473687,57.7565,,87.91900000000001,11.030999999999999,0,84.195,33.758,111.946,,0,81.0315,0,18.318,314.429,0,0,0,0,,,1012.382,0,82.87049999999999,11.874 
40,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
50,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
60,15033.0945,0,17.888,0,0,0,0,0,0,15.533,0,0,0,0,0,0,0,0,0,68.232,60031.463,0,0,0,0 
70,25026.951666666664,0,19.688,0,0,0,0,0,0,31.182,0,0,0,0,0,0,0,0,0,51.783,60024.1862,0,0,0,0 
80,8032.772733333331,0,20.611,0,0,0,0,0,0,30.651500000000002,0,0,0,0,0,0,0,0,0,57.05,60001.843,0,0,0,0 
90,2662.3576956521733,0,27.062,0,0,0,0,0,0,13.916,0,0,0,0,0,107.84079999999999,1632.269,0,0,64.2695,60001.485,0,0,0,0 
100,106.61235802469143,0,0,0,19.244,11.526,0,0,102.72455555555554,0,9.614,0,102.79542857142857,18.146,0,103.43104761904765,3944.01192,122.771,26.962199999999996,0,0,947.7783333333333,954.0211999999999,0,9.366 
110,199.28528240740732,110.2,0,48.623000000000005,10.393857142857144,10.833,22.1406,14.435333333333334,110.24558333333334,0,12.994,69.785,103.562,25.497636363636364,442.17025,108.89079999999998,4567.665093750001,124.1045,27.615272727272725,0,0,1037.5356000000004,969.3791818181818,39.098,14.846 
120,321.44239506172846,50.6385,0,43.55725,11.719,11.7255,17.136,29.96125,120.32300000000002,0,8.16,53.6336,0,18.94442857142857,448.013,0,11903.089,121.25999999999999,16.0706,0,0,1038.2030625000002,1007.9558000000001,87.935,11.6765 
130,323.3308461538462,55.190666666666665,0,49.256,0,0,0,12.875,0,0,0,48.0435,0,28.887,449.645,0,0,0,0,0,0,1051.2766666666666,0,70.28866666666667,0 
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
160,25739.407428571427,0,17.5075,0,0,0,0,0,0,13.8735,0,0,0,0,0,0,0,0,0,0,60038.00633333333,0,0,0,0 
170,13357.248666666668,0,15.240800000000002,0,0,0,0,0,0,14.6638,0,0,0,0,0,0,0,0,0,41.03575,60029.86275,0,0,0,0 
180,10937.177363636365,0,15.758,0,0,0,0,0,0,13.591,0,0,0,0,0,0,0,0,0,37.9296,60031.084,0,0,0,0 
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
