time,users,connected 
0,13,12 
10,24,25 
20,15,15 
30,9,9 
40,9,9 
50,9,9 
60,8,8 
70,7,7 
80,2,2 
90,10,10 
100,55,53 
110,41,42 
120,15,15 
130,9,9 
140,9,9 
150,9,9 
160,9,9 
170,5,5 
180,0,0 
182,0,0 
