time,freemem@tsung_controller@ip-172-31-24-72 
0,727.9453125 
10,722.41015625 
20,707.671875 
30,707.078125 
40,711.08984375 
50,710.984375 
60,711.12109375 
70,713.2734375 
80,715.328125 
90,715.2734375 
100,718.01171875 
110,699.08203125 
120,683.79296875 
130,691.17578125 
140,695.44921875 
150,695.453125 
160,695.4609375 
170,699.35546875 
180,703.515625 
182,705.4609375 
