time,recvpackets@tsung_controller@ip-172-31-24-72 
10,378 
20,1125 
30,1125 
40,1125 
50,1125 
60,1125 
70,1125 
80,1125 
90,1125 
100,1125 
110,1531 
120,2161 
130,2161 
140,2161 
150,2161 
160,2161 
170,2161 
180,2161 
182,2161 
