time,size_sent,size_rcv 
0,11.50546875,122.61484375 
10,61.12265625,1007.090625 
20,89.365625,1418.05625 
30,98.75390625,1495.5125 
40,98.75390625,1495.5125 
50,98.75390625,1495.5125 
60,100.10625,1502.14375 
70,103.26640625,1517.58359375 
80,109.09375,1546.08203125 
90,115.62890625,1640.98515625 
100,179.440625,2662.12421875 
110,281.790625,4484.3015625 
120,318.08046875,5385.3421875 
130,325.04609375,5509.06640625 
140,325.04609375,5509.06640625 
150,325.04609375,5509.06640625 
160,326.86484375,5518.63125 
170,333.19296875,5551.58359375 
180,337.20546875,5573.31640625 
182,337.20546875,5573.31640625 
