time,request,connect 
0,1573.89,73.353 
10,8661.256,222.514 
20,13368.92,222.514 
30,13891.819,222.514 
40,13891.819,222.514 
50,13891.819,222.514 
60,13891.819,222.514 
70,13891.819,222.514 
80,13903.651,222.514 
90,15698.735,222.514 
100,15698.735,222.514 
110,15698.735,222.514 
120,15698.735,222.514 
130,15698.735,248.631 
140,22351.785,248.631 
150,31867.482,248.631 
160,38047.794,248.631 
170,42065.786,248.631 
180,42065.786,248.631 
190,42065.786,248.631 
200,42065.786,248.631 
210,42065.786,248.631 
220,42065.786,248.631 
230,42065.786,248.631 
240,42065.786,248.631 
250,42065.786,248.631 
260,42065.786,248.631 
270,42065.786,248.631 
280,42065.786,248.631 
290,42065.786,248.631 
300,47567.839,248.631 
310,55687.848,248.631 
320,60007.936,248.631 
330,60012.607,248.631 
340,60012.607,248.631 
350,60012.607,248.631 
360,60012.607,248.631 
370,60012.607,248.631 
380,60012.607,248.631 
390,60012.607,248.631 
400,60012.607,248.631 
410,60012.607,248.631 
420,60012.607,248.631 
430,60012.607,248.631 
440,60014.398,248.631 
450,60014.398,248.631 
460,60038.12,248.631 
470,60038.12,248.631 
480,60038.12,248.631 
490,60038.12,248.631 
500,60038.12,248.631 
510,60038.12,248.631 
520,60038.12,248.631 
530,60038.12,248.631 
540,60038.12,248.631 
550,60038.12,248.631 
560,60038.12,248.631 
570,60038.12,248.631 
580,60038.12,248.631 
590,60038.12,248.631 
600,60038.12,248.631 
610,60044.566,248.631 
620,60044.566,248.631 
630,60044.566,248.631 
640,60044.566,248.631 
650,60044.566,248.631 
660,60044.566,248.631 
670,60044.566,248.631 
680,60044.566,248.631 
690,60044.566,248.631 
700,60044.566,248.631 
710,60044.566,248.631 
720,60044.566,248.631 
730,60044.566,248.631 
740,60044.566,248.631 
750,60044.566,248.631 
760,60044.566,248.631 
770,60044.566,248.631 
780,60044.566,248.631 
790,60044.566,248.631 
800,60044.566,248.631 
810,60044.566,248.631 
820,60044.566,248.631 
830,60044.566,248.631 
840,60202.894,248.631 
850,60205.918,248.631 
860,60205.918,248.631 
870,60205.918,248.631 
880,60205.918,248.631 
890,60205.918,248.631 
900,60205.918,248.631 
910,60205.918,248.631 
920,60205.918,248.631 
930,60205.918,248.631 
940,60205.918,248.631 
950,60205.918,248.631 
960,60205.918,248.631 
962,60205.918,248.631 
