time,200,400,404,504,502,422,302 
0,4.8,,,,,,3.2 
10,5.1,,,,,,4.4 
20,2.1,,,,,,1.9 
30,1.3,,,,,,1 
40,0.9,,,,,,0.4 
50,2.1,,,,,,0 
60,13.7,,,,,,9.5 
70,9.6,,,,,,6.4 
80,4.7,,,,,,2.5 
90,1.6,,,,,,0.9 
100,1,,,,,,0.8 
110,4.9,,,,,,1.2 
120,16.6,,,,,,11.7 
130,16.6,,,,,,13.2 
140,6.9,,,,,,3.5 
150,1.9,,,,,,1.5 
160,1.5,,,,,,1.3 
170,1.7,,,,,,1.6 
180,0.9,,,,,,0.6 
190,0.3,,,,,,0.4 
200,1.2,,,,,,0.8 
210,1.5,,,,,,1.9 
220,0.7,,,,,,0.4 
230,0.5,,,,,,0 
240,2.2,,,,,,0 
250,20,,,,,,10.1 
260,34.3,,,,,,22.8 
270,25,,,,,,22 
280,1,,,,,,0.1 
290,3.7,,,,,,0.9 
300,9.1,,,,,,5.4 
310,7,,,,,,4.1 
320,4.6,0.1,,1,,0.1,3.9 
330,1.5,0,,2.3,,2.7,0.2 
340,0.7,0,,0.4,,0.6,0.5 
350,0.1,0,,0.1,,0.2,0.5 
360,0.3,0.1,,0.3,,0,0.1 
370,1.3,0.6,,0.9,,0.3,0.8 
380,0.2,1.1,,1.3,,0,0.1 
390,0,2.1,,2.5,,0,0 
400,0,1.6,,0.9,,0,0 
410,0,0.3,,0.3,,0,0 
420,0,0.1,,0.1,,0,0 
430,0,0.2,,0.7,,0,0 
440,0,0.1,,1.2,,0,0 
450,0,0,,1.5,,0,0 
460,0.3,0,,2,,0,0 
470,11.4,0,,0,,0,2.3 
480,36.5,0.1,,0,24.9,0.1,17.5 
490,33.8,1.7,,0,75.4,12.5,21.3 
500,2.6,3.9,,0,71.2,0.5,2 
510,1.3,0.8,,0,21.3,0.1,1.1 
520,0.6,0.2,,0,4.1,0.2,0.2 
530,2.8,0,,0,0.3,0.4,1.7 
540,2.4,0,0.1,0,0,1.1,1.2 
550,1,1.5,0.1,5.7,2.4,0.4,0.6 
560,6.2,0.8,0.4,0.3,0.4,2.7,6.8 
570,0.9,0.1,0.2,0.2,0,0,0.1 
580,0.1,0.1,0,0.2,0,0,0 
590,1.6,0,0,0.3,0,0,0.7 
600,0.7,0,0.1,0,0,0.1,0.2 
610,0.7,0,0,0.9,0,0,0.4 
620,1.7,3.4,0.2,4.7,0,0.5,2.1 
630,1.5,0.3,0.2,0.2,0,0,1.1 
640,1.5,0,0.1,0.1,0,0,0.8 
650,0.1,0,0,0,0,0,0 
660,0,0,0,0,0,0,0 
670,0,0,0,0,0,0,0 
680,3.8,0,0,0.2,0,0,0.2 
690,0.2,0,0,0,0,0,0.1 
700,18.3,0,0,0,0,0,2.7 
710,42.8,0.8,0,0,140.4,9.2,16.2 
720,28.2,9.3,0,0,269.4,14.2,12.5 
730,0.4,7.8,0,0,129.8,0.1,0.6 
740,0.1,0.8,0,0,23.2,0,0.1 
750,1.2,0.2,0,0,2.9,0.4,1 
760,0.3,0.2,0,0,2.2,0,0.1 
770,1.9,0.2,0,1.1,0.2,0.7,1.5 
780,3.2,1.8,0.3,6.3,3.9,3.2,5 
790,3.7,0.2,0.1,0.1,0,1.6,3.6 
800,0.1,0,0,0,0,0,0 
810,0.2,0,0,0.2,0,0,0 
820,0.2,0,0,0,0,0,0.1 
830,0.2,0.2,0,0.4,0,0,0.1 
840,0.6,0.8,0.1,3.5,0,0.2,0.1 
850,0.5,3.8,0,8.4,0.9,0,0.8 
860,0.2,0.2,0.1,0.2,0,0.1,1.1 
870,0.1,0,0,0,0,0.1,0.2 
880,0,0,0.1,0,0,0,0.1 
890,0.2,0,0,0.3,0,0.1,0 
900,0.1,0,0.1,0.7,0,0.2,0.1 
910,0.2,0,0,5.1,0,0.1,0.1 
920,0.6,0.6,0.1,1.9,0,0.7,1 
930,1.3,0.1,0.2,0.1,0,0,0.4 
940,0,0,0,0,0,0,0.1 
950,0,0,0.1,0,0,0,0.1 
960,1.2,0,0,0,0,0,0.4 
962,0.3,0,0,0,0,0,0 
