time,users_count,finish_users_count 
0,28,0 
10,30,6 
20,30,15 
30,30,17 
40,30,24 
50,46,30 
60,90,32 
70,90,58 
80,90,71 
90,90,77 
100,90,81 
110,121,90 
120,185,91 
130,196,121 
140,196,144 
150,196,155 
160,196,158 
170,196,159 
180,196,159 
190,196,159 
200,196,159 
210,196,160 
220,196,164 
230,196,169 
240,196,192 
250,340,196 
260,430,202 
270,430,239 
280,430,243 
290,430,250 
300,430,284 
310,430,312 
320,430,346 
330,430,356 
340,430,357 
350,430,357 
360,430,357 
370,430,365 
380,430,368 
390,430,368 
400,430,368 
410,430,368 
420,430,369 
430,430,374 
440,430,385 
450,430,400 
460,430,423 
470,547,430 
480,868,430 
490,901,463 
500,901,607 
510,901,689 
520,901,706 
530,901,711 
540,901,719 
550,901,739 
560,901,770 
570,901,775 
580,901,776 
590,901,785 
600,901,789 
610,901,803 
620,901,827 
630,901,843 
640,901,861 
650,901,861 
660,901,861 
670,901,861 
680,901,898 
690,901,900 
700,1124,901 
710,1736,913 
720,1816,1137 
730,1816,1495 
740,1816,1608 
750,1816,1617 
760,1816,1623 
770,1816,1624 
780,1816,1649 
790,1816,1664 
800,1816,1665 
810,1816,1667 
820,1816,1668 
830,1816,1669 
840,1816,1689 
850,1816,1711 
860,1816,1715 
870,1816,1716 
880,1816,1717 
890,1816,1720 
900,1816,1727 
910,1816,1773 
920,1816,1789 
930,1816,1804 
940,1816,1804 
950,1816,1805 
960,1816,1815 
962,1816,1816 
