time,request,connect 
0,73.17471250000001,5.4016399999999996 
10,268.20382105263167,84.1734 
20,2222.0603750000005,0 
30,5956.748086956523,0 
40,7777.7347692307685,0 
50,2901.59642857143,0.8486363636363637 
60,85.70206896551727,2.017836734693877 
70,190.18555000000006,0 
80,2060.400763888889,0 
90,4443.87076,0 
100,6145.964444444445,0 
110,1323.2181803278686,3.240241379310344 
120,114.23573498233209,10.208656249999997 
130,333.996963087248,53.36507692307692 
140,1188.7676538461542,0 
150,1468.884882352941,0 
160,13731.29692857143,0 
170,19674.318000000003,0 
180,22727.20206666667,0 
190,16334.18757142857,0 
200,21575.142499999994,0 
210,16142.68161764706,0 
220,22697.10172727273,0 
230,32564.0186,0 
240,30842.72431818181,0 
250,771.8675514950163,8.77656296296297 
260,1137.109148861646,3.023030303030302 
270,1216.5576425531904,0 
280,7954.820909090909,0 
290,19047.984891304346,0 
300,15965.04909655172,0 
310,10972.568675675675,0 
320,14135.586824742264,7.059 
330,25424.378313432837,0 
340,20838.291636363636,0 
350,17083.219888888892,0 
360,31283.388249999996,0.89 
370,17368.087871794873,0.8454 
380,29696.451222222215,1.8304545454545453 
390,32609.76597826086,1.0132666666666668 
400,21600.969999999994,2.50345 
410,30000.884000000002,0.8463333333333333 
420,30003.612999999998,0.869 
430,46670.43122222223,0.8755 
440,55390.360846153846,0.881 
450,60004.76166666667,0 
460,59842.469478260886,0 
470,2368.8036715328462,2.839171717171718 
480,1352.515285714284,6.820842105263158 
490,1208.885237733243,10.51912307692308 
500,419.76153615960084,1.6787058823529417 
510,1904.6325853658539,3.081769230769231 
520,5203.126264150942,4.85875 
530,33094.68653846153,0 
540,40886.20731250001,0 
550,36525.753128205164,10.5426 
560,15716.198846590882,1.3943333333333336 
570,16590.1756,0.8255 
580,34736.0105,0.862 
590,35400.09303846154,0 
600,35008.51536363636,0 
610,51774.3565,0 
620,33953.79195238094,3.342538461538461 
630,13536.550878787879,0.8787272727272726 
640,7450.730600000001,0 
650,6186.269,0 
660,0,0 
670,0,0 
680,53649.22516666666,0 
690,903.261,0 
700,295.0967476190475,2.0221126126126134 
710,775.300313753583,2.1545752961082862 
720,304.5996088129492,4.141302857142856 
730,77.72366041816875,15.373714285714293 
740,132.189979338843,2.1916000000000007 
750,12701.880052631575,0.8656666666666667 
760,5600.191535714287,10.189 
770,50700.53689285715,1.263 
780,31506.14775949364,20.36605555555555 
790,9148.155827956984,71.32333333333334 
800,13254.722,0 
810,40149.36225,0 
820,36778.472,0 
830,42441.861999999994,6.183 
840,50438.261716981135,0.9654999999999999 
850,38945.74035416664,12.652599999999998 
860,16014.352473684214,0.8 
870,22882.6,0 
880,27819.1715,0 
890,50073.48483333333,0 
900,57068.88933333333,0 
910,59942.29914545453,0 
920,32773.47702040817,1.7269999999999996 
930,10377.968714285713,0 
940,3.29,0.864 
950,2.5295,0 
960,26633.88099999999,0 
962,3569.900333333333,0 
