time,recvpackets@tsung_controller@ip-172-31-18-100 
10,472 
20,473 
30,473 
40,473 
50,473 
60,473 
70,950 
80,950 
90,950 
100,950 
110,950 
120,950 
130,1332 
140,1332 
150,1332 
160,1332 
170,1332 
180,1332 
190,1332 
200,1332 
210,1332 
220,1332 
230,1332 
240,1332 
250,1332 
260,1970 
270,2310 
280,2310 
290,2310 
300,2310 
310,2310 
320,2310 
330,2310 
340,2310 
350,2310 
360,2310 
370,2310 
380,2310 
390,2310 
400,2310 
410,2310 
420,2310 
430,2310 
440,2310 
450,2310 
460,2310 
470,2310 
480,2310 
490,3648 
500,3648 
510,3648 
520,3648 
530,3648 
540,3648 
550,3648 
560,3648 
570,3648 
580,3648 
590,3648 
600,3648 
610,3648 
620,3648 
630,3648 
640,3648 
650,3648 
660,3648 
670,3648 
680,3648 
690,3648 
700,3648 
710,3648 
720,7046 
730,7046 
740,7046 
750,7046 
760,7046 
770,7046 
780,7046 
790,7046 
800,7046 
810,7046 
820,7046 
830,7046 
840,7046 
850,7046 
860,7046 
870,7046 
880,7046 
890,7046 
900,7046 
910,7046 
920,7046 
930,7046 
940,7046 
950,7046 
960,7046 
962,7046 
