time,sentpackets@tsung_controller@ip-172-31-18-100 
10,376 
20,447.0 
30,140.0 
40,93.0 
50,103.0 
60,210.0 
70,732.0 
80,498.0 
90,247.0 
100,98.0 
110,85.0 
120,394.0 
130,1048.0 
140,821.0 
150,292.0 
160,132.0 
170,91.0 
180,149.0 
190,58.0 
200,35.0 
210,101.0 
220,123.0 
230,59.0 
240,30.0 
250,203.0 
260,1609.0 
270,1722.0 
280,1198.0 
290,50.0 
300,204.0 
310,431.0 
320,415.0 
330,260.0 
340,163.0 
350,49.0 
360,22.0 
370,30.0 
380,107.0 
390,109.0 
400,181.0 
410,105.0 
420,27.0 
430,9.0 
440,33.0 
450,60.0 
460,57.0 
470,68.0 
480,1210.0 
490,3309.0 
500,3463.0 
510,1747.0 
520,617.0 
530,137.0 
540,160.0 
550,322.0 
560,389.0 
570,433.0 
580,52.0 
590,28.0 
600,83.0 
610,36.0 
620,82.0 
630,419.0 
640,121.0 
650,67.0 
660,1.0 
670,0.0 
680,20.0 
690,248.0 
700,26.0 
710,1953.0 
720,7740.0 
730,7177.0 
740,3013.0 
750,549.0 
760,152.0 
770,93.0 
780,176.0 
790,658.0 
800,154.0 
810,13.0 
820,5.0 
830,10.0 
840,30.0 
850,250.0 
860,413.0 
870,30.0 
880,11.0 
890,6.0 
900,18.0 
910,50.0 
920,162.0 
930,130.0 
940,63.0 
950,7.0 
960,0.0 
962,114.0 
