time,request,connect 
0,8,2.5 
10,9.5,0.5 
20,4,0 
30,2.3,0 
40,1.3,0 
50,2.1,1.1 
60,23.2,4.9 
70,16,0 
80,7.2,0 
90,2.5,0 
100,1.8,0 
110,6.1,2.9 
120,28.3,6.4 
130,29.8,1.3 
140,10.4,0 
150,3.4,0 
160,2.8,0 
170,3.3,0 
180,1.5,0 
190,0.7,0 
200,2,0 
210,3.4,0 
220,1.1,0 
230,0.5,0 
240,2.2,0 
250,30.1,13.5 
260,57.1,9.9 
270,47,0 
280,1.1,0 
290,4.6,0 
300,14.5,0 
310,11.1,0 
320,9.7,0.1 
330,6.7,0 
340,2.2,0 
350,0.9,0 
360,0.8,0.1 
370,3.9,0.5 
380,2.7,1.1 
390,4.6,1.5 
400,2.5,2 
410,0.6,0.6 
420,0.2,0.1 
430,0.9,0.2 
440,1.3,0.1 
450,1.5,0 
460,2.3,0 
470,13.7,9.9 
480,79.1,32.3 
490,144.7,6.5 
500,80.2,3.4 
510,24.6,1.3 
520,5.3,0.4 
530,5.2,0 
540,4.8,0 
550,11.7,1 
560,17.6,1.2 
570,1.5,0.2 
580,0.4,0.1 
590,2.6,0 
600,1.1,0 
610,2,0 
620,12.6,2.6 
630,3.3,1.1 
640,2.5,0 
650,0.1,0 
660,0,0 
670,0,0 
680,4.2,0 
690,0.3,0 
700,21,22.2 
710,209.4,59.1 
720,333.6,17.5 
730,138.7,9.8 
740,24.2,1.5 
750,5.7,0.3 
760,2.8,0.1 
770,5.6,0.2 
780,23.7,1.8 
790,9.3,0.3 
800,0.1,0 
810,0.4,0 
820,0.3,0 
830,0.9,0.2 
840,5.3,0.6 
850,14.4,4 
860,1.9,0.2 
870,0.4,0 
880,0.2,0 
890,0.6,0 
900,1.2,0 
910,5.5,0 
920,4.9,0.6 
930,2.1,0 
940,0.1,0.1 
950,0.2,0 
960,1.6,0 
962,0.3,0 
