time,sentpackets@tsung_controller@ip-172-31-18-100 
10,376 
20,447 
30,447 
40,447 
50,447 
60,447 
70,732 
80,732 
90,732 
100,732 
110,732 
120,732 
130,1048 
140,1048 
150,1048 
160,1048 
170,1048 
180,1048 
190,1048 
200,1048 
210,1048 
220,1048 
230,1048 
240,1048 
250,1048 
260,1609 
270,1722 
280,1722 
290,1722 
300,1722 
310,1722 
320,1722 
330,1722 
340,1722 
350,1722 
360,1722 
370,1722 
380,1722 
390,1722 
400,1722 
410,1722 
420,1722 
430,1722 
440,1722 
450,1722 
460,1722 
470,1722 
480,1722 
490,3309 
500,3463 
510,3463 
520,3463 
530,3463 
540,3463 
550,3463 
560,3463 
570,3463 
580,3463 
590,3463 
600,3463 
610,3463 
620,3463 
630,3463 
640,3463 
650,3463 
660,3463 
670,3463 
680,3463 
690,3463 
700,3463 
710,3463 
720,7740 
730,7740 
740,7740 
750,7740 
760,7740 
770,7740 
780,7740 
790,7740 
800,7740 
810,7740 
820,7740 
830,7740 
840,7740 
850,7740 
860,7740 
870,7740 
880,7740 
890,7740 
900,7740 
910,7740 
920,7740 
930,7740 
940,7740 
950,7740 
960,7740 
962,7740 
