time,200,400,404,502,422,302 
0,41,,,,,23 
10,121,,,,,84 
20,150,,,,,101 
30,162,,,,,104 
40,234,,,,,148 
50,355,,,,,232 
60,417,,,,,272 
70,442,,,,,284 
80,483,,,,,295 
90,700,,,,,434 
100,930,,,,,616 
110,1017,,,,,651 
120,1030,,,,,657 
130,1092,,,,,671 
140,1560,,,,,975 
150,2050,,,,,1322 
160,2256,,,,,1420 
170,2290,,,,,1438 
180,2433,,,,,1487 
190,3382,,,,,2137 
200,4321,,,,,2801 
210,4716,,,,,2989 
220,4765,,,,,3010 
230,4769,,,,,3011 
240,5761,,,,,3559 
250,7970,,,,,5151 
260,9550,,,,,6083 
270,9919,,,,,6254 
280,9971,,,,,6278 
290,10538,,,,,6421 
300,12726,2,,318,21,7798 
310,14972,41,3,1936,351,9361 
320,17471,94,37,2039,426,10877 
330,18331,112,60,2039,435,11282 
340,18454,113,63,2039,435,11315 
350,18458,113,63,2039,435,11315 
360,18459,113,63,2039,435,11315 
