time,size_sent,size_rcv 
0,23.34453125,271.52890625 
10,63.13125,1170.621875 
20,21.64375,477.25234375 
30,6.046875,95.934375 
40,43.04765625,538.3953125 
50,90.30625,1112.05234375 
60,45.06796875,934.7515625 
70,16.80078125,350.55703125 
80,13.5359375,122.1375 
90,144.5734375,1156.425 
100,187.59140625,3616.215625 
110,54.63515625,1144.70859375 
120,8.36796875,119.9796875 
130,18.74375,129.5671875 
140,307.32265625,3350.81875 
150,378.87109375,6651.9515625 
160,136.79140625,3173.52578125 
170,22.27265625,306.7953125 
180,53.73671875,333.16953125 
190,644.69375,7290.4265625 
200,736.67578125,14556.1953125 
210,259.21171875,7562.27109375 
220,30.1328125,625.88984375 
230,2.315625,45.1828125 
240,539.3625,4183.5859375 
250,1657.21875,23445.75859375 
260,1123.428125,31419.06640625 
270,238.59921875,7090.62890625 
280,33.1359375,326.85 
290,175.053125,1224.57890625 
300,1675.16953125,8705.14140625 
310,2480.73046875,27227.040625 
320,1671.69140625,55439.60078125 
330,545.37109375,18031.5921875 
340,40.6875,766.2046875 
350,1.75625,10.15 
360,0.44296875,2.5375 
