time,freemem@tsung_controller@ip-172-31-46-69 
0,375603.47265625 
10,375603.47265625 
20,375603.47265625 
30,375603.47265625 
40,375603.47265625 
50,375603.47265625 
60,375603.47265625 
70,375603.47265625 
80,375603.47265625 
90,375603.47265625 
100,375603.47265625 
110,375603.47265625 
120,375603.47265625 
130,375603.47265625 
140,375603.47265625 
150,375603.47265625 
160,375603.47265625 
170,375603.47265625 
180,375603.47265625 
190,375603.47265625 
200,375603.47265625 
210,375603.47265625 
220,375603.47265625 
230,375603.47265625 
240,375603.47265625 
