time,users_count,finish_users_count 
0,20,0 
10,30,6 
20,30,24 
30,30,29 
40,30,29 
50,61,30 
60,90,43 
70,90,74 
80,97,90 
90,176,90 
100,206,99 
110,206,142 
120,206,191 
130,206,204 
140,289,206 
150,443,206 
160,443,206 
170,443,212 
180,443,226 
190,443,246 
200,443,318 
210,443,398 
220,443,433 
230,443,442 
240,443,443 
