time,size_sent,size_rcv 
0,17.76796875,535.90703125 
10,68.01875,1479.6671875 
20,105.975,2522.7671875 
30,111.3375,2696.64921875 
40,112.596875,2736.68671875 
50,129.46796875,3296.065625 
60,237.33828125,5963.33984375 
70,318.14375,7819.3265625 
80,334.0390625,8151.290625 
90,423.8140625,9891.328125 
100,561.8609375,13157.05625 
110,691.49140625,17574.38125 
120,756.1921875,19378.8828125 
130,766.9265625,19418.46640625 
140,811.8234375,20792.42421875 
150,943.18671875,23865.43359375 
160,1086.9765625,26932.878125 
170,1230.10234375,29859.365625 
180,1341.3375,34131.69140625 
190,1447.83359375,38168.28671875 
200,1541.396875,41910.08828125 
210,1598.1515625,44273.11875 
220,1645.125,44956.1453125 
230,1653.528125,44981.38671875 
240,1653.528125,44981.64375 
