time,recvpackets@tsung_controller@ip-172-31-46-69 
10,758 
20,1396 
30,1396 
40,1396 
50,1396 
60,1396 
70,3216 
80,3216 
90,3216 
100,3216 
110,3976 
120,4568 
130,4568 
140,4568 
150,4568 
160,4568 
170,4568 
180,4568 
190,4568 
200,4568 
210,4568 
220,4568 
230,4568 
240,4568 
