time,request,connect 
0,4.811,1.636 
10,4.131,1.49 
20,4.131,1.49 
30,4.131,1.49 
40,4.131,1.49 
50,4.131,1.451 
60,4.081,1.451 
70,4.081,1.451 
80,4.081,1.451 
90,4.081,1.451 
100,4.081,1.451 
110,4.081,1.451 
120,4.081,1.451 
130,4.081,1.451 
140,4.081,1.451 
150,1.2,1.335 
160,1.2,1.335 
170,1.2,1.335 
180,1.172,1.335 
190,1.172,1.335 
200,1.172,1.335 
210,1.172,1.335 
220,1.172,1.335 
230,1.172,1.335 
240,1.172,1.335 
