time,request,connect 
0,65.96013461538459,2.8355789473684205 
10,73.35734513274336,1.772181818181818 
20,59.71029885057472,0 
30,62.954000000000015,0 
40,62.875,0 
50,62.667868852459016,1.8079310344827593 
60,159.5950984251969,2.225774193548387 
70,140.12841242937856,0 
80,35.29475609756097,1.664666666666667 
90,219.06367136150243,1.9988552631578955 
100,1428.2539431438122,1.8778235294117647 
110,1442.5263651315786,0 
120,949.9697745664727,0 
130,16.28192,0 
140,178.72961788617886,1.9762151898734164 
150,2557.4511215686275,1.830658227848103 
160,5406.3328936877115,0 
170,6054.438173010378,0 
180,6575.066132575763,0 
190,6310.273968871594,0 
200,4827.521025089604,0 
210,3618.7070937499993,0 
220,3495.9250640000014,0 
230,39.19269999999998,0 
240,60010.689,0 
