time,sentpackets@tsung_controller@ip-172-31-46-69 
10,283 
20,448 
30,448 
40,448 
50,448 
60,961 
70,1027 
80,1027 
90,1027 
100,1032 
110,1099 
120,1133 
130,1133 
140,1133 
150,1133 
160,1584 
170,1584 
180,1584 
190,1584 
200,1584 
210,1584 
220,1584 
230,1584 
240,1584 
