time,freemem@tsung_controller@ip-172-31-29-186 
0,375598.9375 
10,375592.3359375 
20,375584.65234375 
30,375584.65234375 
40,375584.65234375 
50,375584.65234375 
60,375553.96484375 
70,375548.86328125 
80,375548.86328125 
90,375548.86328125 
100,375548.86328125 
110,375529.546875 
120,375508.04296875 
130,375508.04296875 
140,375508.04296875 
150,375508.04296875 
160,375466.703125 
170,375466.703125 
180,375466.703125 
190,375466.703125 
200,375466.703125 
210,375388.14453125 
220,375342.61328125 
230,375342.61328125 
240,375342.61328125 
250,375342.61328125 
260,375342.61328125 
270,375137.0625 
280,375137.0625 
290,375137.0625 
300,375137.0625 
310,375137.0625 
320,375053.64453125 
330,374758.1875 
340,374655.1875 
350,374655.1875 
360,374655.1875 
