time,200,400,404,502,422,302 
0,4.2,,,,,2.3 
10,7.6,,,,,6.1 
20,3,,,,,1.7 
30,0.9,,,,,0.3 
40,3.5,,,,,1.3 
50,13.7,,,,,10.2 
60,9.9,,,,,6 
70,1.6,,,,,1.1 
80,0.2,,,,,0.1 
90,2.4,,,,,0.6 
100,24.5,,,,,14.8 
110,25.7,,,,,19.7 
120,9.7,,,,,4.9 
130,1.2,,,,,0.6 
140,22,,,,,10.6 
150,53.9,,,,,40.5 
160,36.7,,,,,22.6 
170,9.3,,,,,4.1 
180,1.3,,,,,0.5 
190,12.6,,,,,3 
200,95.4,,,,,62.2 
210,105.1,,,,,73.9 
220,39.4,,,,,20.8 
230,6,,,,,2.2 
240,0.4,,,,,0.1 
250,81.5,,,,,46.6 
260,214.6,,,,,148.9 
270,154.9,,,,,95.2 
280,35,,,,,18.1 
290,6.4,,,,,2.5 
300,40.2,,,,,6.7 
310,216.8,0.1,,29.6,1.2,131.9 
320,233,4.7,0.6,188.4,41.8,148.1 
330,259.8,7.8,2.7,21.8,15,152.9 
340,88,2.6,1.5,0,1.5,41.3 
350,20.4,0,0.4,0,0,2.6 
360,3.2,0,0,0,0,0 
