time,cpu@tsung_controller@ip-172-31-29-186 
0,0.03326879945699302 
10,0.03326879945699302 
20,0.03326879945699302 
30,0.03326879945699302 
40,0.03326879945699302 
50,0.03326879945699302 
60,0.07391521612392771 
70,0.07391521612392771 
80,0.07391521612392771 
90,0.07391521612392771 
100,0.07391521612392771 
110,0.07391521612392771 
120,0.07391521612392771 
130,0.07391521612392771 
140,0.07391521612392771 
150,0.07391521612392771 
160,0.18438076189880934 
170,0.18438076189880934 
180,0.18438076189880934 
190,0.18438076189880934 
200,0.18438076189880934 
210,0.2752092737185568 
220,0.3104748807067992 
230,0.3104748807067992 
240,0.3104748807067992 
250,0.3104748807067992 
260,0.3104748807067992 
270,0.6705530237457112 
280,0.6705530237457112 
290,0.6705530237457112 
300,0.6705530237457112 
310,0.6705530237457112 
320,0.6705530237457112 
330,0.7260361140377414 
340,0.8585347534450923 
350,0.8585347534450923 
360,0.8585347534450923 
