time,size_sent,size_rcv 
0,22.68203125,159.23515625 
10,85.66875,1101.19453125 
20,107.6125,1777.94296875 
30,112.93125,1923.97109375 
40,126.02734375,1997.92890625 
50,231.2609375,3500.76796875 
60,304.20859375,5355.40390625 
70,316.43046875,5617.628125 
80,317.6609375,5621.221875 
90,325.47421875,5670.03984375 
100,475.42109375,7132.4125 
110,683.790625,10342.5296875 
120,749.2765625,11914.375 
130,757.3015625,12047.2265625 
140,868.41640625,12899.83671875 
150,1274.53046875,18729.93203125 
160,1545.2109375,24357.97265625 
170,1604.55,25737.65234375 
180,1612.3203125,25826.1203125 
190,1649.8328125,26096.03828125 
200,2266.715625,32411.6703125 
210,3088.853125,47058.98828125 
220,3358.86640625,53291.71484375 
230,3395.1515625,54070.98359375 
240,3397.34765625,54081.87421875 
250,3846.2078125,56976.33359375 
260,5441.34375,79641.3015625 
270,6535.3328125,108063.44296875 
280,6771.77890625,114232.18359375 
290,6810.64921875,114981.8109375 
300,6911.70703125,115816.596875 
310,8503.67734375,123824.24140625 
320,11071.0859375,148978.3453125 
330,12856.4515625,202531.14140625 
340,13418.3953125,219028.509375 
350,13462.88125,220013.2453125 
360,13464.1859375,220122.028125 
