time,200,400,404,502,422,302 
0,42,,,,,23 
10,118,,,,,84 
20,148,,,,,101 
30,157,,,,,104 
40,192,,,,,117 
50,329,,,,,219 
60,428,,,,,279 
70,444,,,,,290 
80,446,,,,,291 
90,470,,,,,297 
100,715,,,,,445 
110,972,,,,,642 
120,1069,,,,,691 
130,1081,,,,,697 
140,1301,,,,,803 
150,1840,,,,,1208 
160,2207,,,,,1434 
170,2300,,,,,1475 
180,2313,,,,,1480 
190,2439,,,,,1510 
200,3393,,,,,2132 
210,4444,,,,,2871 
220,4838,,,,,3079 
230,4898,,,,,3101 
240,4902,,,,,3102 
250,5717,,,,,3568 
260,7863,,,,,5057 
270,9412,,,,,6009 
280,9762,,,,,6190 
290,9826,,,,,6215 
300,10228,,,,,6282 
310,12396,1,,296,12,7601 
320,14726,48,6,2180,430,9082 
330,17324,126,33,2398,580,10611 
340,18204,152,48,2398,595,11024 
350,18408,152,52,2398,595,11050 
360,18440,152,52,2398,595,11050 
