time,users,connected 
0,25,23 
10,20,20 
20,4,5 
30,0,1 
40,23,23 
50,44,45 
60,12,13 
70,2,2 
80,1,1 
90,21,16 
100,97,98 
110,55,57 
120,13,13 
130,3,3 
140,116,113 
150,178,182 
160,73,78 
170,11,11 
180,1,1 
190,95,90 
200,409,408 
210,241,243 
220,43,43 
230,4,4 
240,0,0 
250,464,441 
260,723,745 
270,251,268 
280,45,49 
290,3,3 
300,349,308 
310,1612,1557 
320,1650,1657 
330,835,856 
340,220,231 
350,21,32 
360,0,0 
