time,session 
10,9577.7999 
20,16577.554000000004 
30,28442.1415 
40,0 
50,11686.794333333333 
60,14158.52934375 
70,20686.702199999996 
80,26093.631 
90,43326.344 
100,8331.711538461539 
110,13015.27990384615 
120,18280.24654761905 
130,25185.4993 
140,21591.6208 
150,10485.960836734694 
160,14942.441828571422 
170,21635.334709677423 
180,31753.876 
190,48395.105 
200,8367.81227777778 
210,12440.473172413793 
220,18463.761171717175 
230,25588.85207692308 
240,38296.54875 
250,5228.264833333334 
260,10793.866043010756 
270,15151.623671610181 
280,20954.899733009708 
290,29845.481404761907 
300,39144.412333333334 
310,8910.560529411765 
320,15779.458244541498 
330,22107.417155828225 
340,26884.13095934957 
350,39225.84491457283 
360,45002.87190476191 
