time,load@tsung_controller@ip-172-31-29-186 
0,0.23046875 
10,0.19921875 
20,0.171875 
30,0.140625 
40,0.12109375 
50,0.1015625 
60,0.078125 
70,0.0703125 
80,0.05859375 
90,0.05078125 
100,0.0390625 
110,0.0390625 
120,0.03125 
130,0.01953125 
140,0.01953125 
150,0.01953125 
160,0.08984375 
170,0.0703125 
180,0.05859375 
190,0.05078125 
200,0.12109375 
210,0.1015625 
220,0.16015625 
230,0.140625 
240,0.109375 
250,0.1015625 
260,0.078125 
270,0.1484375 
280,0.12890625 
290,0.109375 
300,0.08984375 
310,0.078125 
320,0.140625 
330,0.4296875 
340,0.51171875 
350,0.4296875 
360,0.359375 
