time,users,connected 
0,25,23 
10,28,-3 
20,28,-15 
30,28,-4 
40,28,22 
50,53,22 
60,53,-32 
70,53,-11 
80,53,-1 
90,53,15 
100,99,82 
110,105,-41 
120,105,-44 
130,105,-10 
140,116,110 
150,203,69 
160,203,-104 
170,203,-67 
180,203,-10 
190,203,89 
200,409,318 
210,433,-165 
220,433,-200 
230,433,-39 
240,433,-4 
250,464,441 
260,811,304 
270,811,-477 
280,811,-219 
290,811,-46 
300,811,305 
310,1612,1249 
320,1856,100 
330,1856,-801 
340,1856,-625 
350,1856,-199 
360,1856,-32 
