time,freemem@tsung_controller@ip-172-31-29-186 
0,375598.9375 
10,375592.3359375 
20,375584.65234375 
30,375589.1796875 
40,375592.01953125 
50,375591.30859375 
60,375553.96484375 
70,375548.86328125 
80,375554.14453125 
90,375555.0 
100,375557.234375 
110,375529.546875 
120,375508.04296875 
130,375528.95703125 
140,375534.69140625 
150,375518.078125 
160,375466.703125 
170,375468.734375 
180,375496.296875 
190,375504.78515625 
200,375506.4921875 
210,375388.14453125 
220,375342.61328125 
230,375429.359375 
240,375464.90234375 
250,375471.48828125 
260,375363.67578125 
270,375137.0625 
280,375162.328125 
290,375322.02734375 
300,375384.546875 
310,375369.99609375 
320,375053.64453125 
330,374758.1875 
340,374655.1875 
350,374777.39453125 
360,375233.19921875 
