time,users_count,finish_users_count 
0,15,0 
10,51,0 
20,90,1 
30,90,1 
40,90,1 
50,90,1 
60,90,1 
70,90,1 
80,90,1 
90,90,1 
100,90,1 
110,90,1 
120,90,1 
130,90,1 
140,90,5 
150,90,35 
160,90,38 
170,90,47 
180,90,64 
190,90,65 
200,90,65 
210,90,65 
220,90,65 
230,90,69 
240,90,83 
250,90,84 
260,90,84 
270,90,84 
280,90,84 
290,90,84 
300,90,86 
310,90,90 
314,90,90 
