time,users,connected 
0,15,15 
10,51,50 
20,89,89 
30,89,89 
40,89,89 
50,89,89 
60,89,89 
70,89,89 
80,89,89 
90,89,89 
100,89,89 
110,89,89 
120,89,89 
130,89,89 
140,85,85 
150,55,56 
160,52,52 
170,43,45 
180,26,26 
190,25,25 
200,25,25 
210,25,25 
220,25,25 
230,21,21 
240,7,7 
250,6,6 
260,6,6 
270,6,6 
280,6,6 
290,6,6 
300,4,4 
310,0,0 
314,0,0 
