time,size_sent,size_rcv 
0,14.95390625,180.146875 
10,53.57734375,637.19296875 
20,119.94375,1368.56171875 
30,137.87578125,1426.17265625 
40,137.87578125,1426.17265625 
50,141.165625,1552.0078125 
60,141.83515625,1552.77890625 
70,146.928125,1557.6625 
80,156.72890625,1565.63046875 
90,169.0765625,1572.5703125 
100,169.41796875,1572.5703125 
110,171.6828125,1574.6265625 
120,173.09375,1575.140625 
130,180.2609375,1578.99609375 
140,196.5578125,1590.87734375 
150,226.30234375,1616.040625 
160,229.325,1617.76953125 
170,241.4546875,1733.275 
180,248.49375,1814.38125 
190,248.89375,1818.53828125 
200,248.89375,1818.53828125 
210,249.16015625,1818.7953125 
220,249.16015625,1818.7953125 
230,249.4296875,1820.08046875 
240,250.825,1824.70703125 
250,250.825,1824.9640625 
260,250.825,1824.9640625 
270,251.2296875,1825.22109375 
280,251.2296875,1825.22109375 
290,251.2296875,1825.22109375 
300,252.4453125,1826.50625 
310,253.9375,1838.690625 
314,253.9375,1838.690625 
