time,connect,request 
0,14.059,335.042 
10,24.091,772.399 
20,24.091,14310.245 
30,24.091,14310.245 
40,24.091,14310.245 
50,24.091,47474.239 
60,24.091,60010.336 
70,24.091,60010.336 
80,24.091,60010.336 
90,24.091,60010.336 
100,24.091,60010.336 
110,24.091,60016.149 
120,24.091,60016.149 
130,24.091,60016.149 
140,24.091,60016.149 
150,24.091,60016.149 
160,24.091,60016.149 
170,24.091,60016.149 
180,24.091,60016.149 
190,24.091,60016.149 
200,24.091,60016.149 
210,24.091,60386.839 
220,24.091,60386.839 
230,24.091,60793.727 
240,24.091,60898.672 
250,24.091,60898.672 
260,24.091,60898.672 
270,24.091,60898.672 
280,24.091,60898.672 
290,24.091,60898.672 
300,24.091,60898.672 
310,24.091,60898.672 
314,24.091,60898.672 
