time,session 
10,6768.571 
20,6768.571 
30,6768.571 
40,6768.571 
50,5164.587 
60,5164.587 
70,5164.587 
80,5164.587 
90,5164.587 
100,5082.021 
110,5082.021 
120,5082.021 
130,5082.021 
140,5082.021 
150,5082.021 
160,5082.021 
170,5082.021 
180,5082.021 
190,5082.021 
200,5082.021 
210,5082.021 
220,5082.021 
230,5082.021 
240,5082.021 
250,5082.021 
260,5082.021 
270,5082.021 
280,5082.021 
290,5082.021 
300,5082.021 
310,5082.021 
320,5082.021 
330,5082.021 
340,5082.021 
350,5082.021 
360,5082.021 
370,5082.021 
380,5082.021 
390,3812.546 
400,3812.546 
410,3812.546 
420,3812.546 
430,3812.546 
440,3812.546 
450,3812.546 
460,3812.546 
470,3812.546 
480,3812.546 
490,3812.546 
500,3812.546 
510,3812.546 
520,3812.546 
530,3812.546 
537,3812.546 
