time,size_sent,size_rcv 
0,14.9671875,1210.79453125 
10,66.6375,4144.05390625 
20,98.0640625,5604.640625 
30,105.77109375,5664.759375 
40,109.51328125,6413.62578125 
50,179.89609375,11154.834375 
60,287.74609375,16474.16640625 
70,326.24375,17853.92109375 
80,330.428125,17868.0796875 
90,391.58828125,23054.19140625 
100,590.13671875,33590.49609375 
110,709.2078125,39918.9875 
120,740.33984375,41237.54453125 
130,749.93828125,41320.7953125 
140,750.81484375,41322.60234375 
150,765.09921875,43421.7171875 
160,1054.49921875,60931.878125 
170,1409.25703125,82868.84609375 
180,1579.80859375,91399.021875 
190,1609.05234375,92204.078125 
200,1634.70546875,93249.115625 
210,1642.86328125,93272.07265625 
220,1642.86328125,93272.07265625 
230,1644.0890625,93275.66640625 
240,1811.72890625,107641.42421875 
250,2195.471875,119424.2921875 
260,2444.37734375,137242.4859375 
270,2803.54296875,165319.40390625 
280,3132.4046875,194627.171875 
290,3305.16953125,200524.0203125 
300,3317.0296875,200654.75234375 
310,3320.44140625,200670.44609375 
320,3323.665625,200682.31796875 
330,3333.7125,200720.7640625 
340,3363.55,200832.225 
350,3382.10859375,200899.8375 
360,3391.41328125,200933.26171875 
370,3435.65234375,203567.909375 
380,3830.34375,211702.49375 
390,4314.65859375,219586.45625 
400,4650.60234375,237522.7625 
410,5146.35859375,276790.56484375 
420,5542.78359375,294149.73515625 
430,5674.25234375,307269.93984375 
440,5839.64296875,335835.30078125 
450,6085.2921875,363313.0125 
460,6333.209375,380114.16328125 
470,6399.44765625,381608.009375 
480,6409.396875,381683.37578125 
490,6410.2234375,381688.2703125 
500,6413.53125,381701.65625 
510,6439.16484375,381802.37109375 
520,6467.484375,381913.775 
530,6473.684375,381936.575 
537,6474.86015625,381940.725 
