time,load@tsung_controller@ip-172-31-46-69 
0,0.05859375 
10,0.05859375 
20,0.05859375 
30,0.05859375 
40,0.05859375 
50,0.05859375 
60,0.05859375 
70,0.05859375 
80,0.05859375 
90,0.05859375 
100,0.05859375 
110,0.05859375 
120,0.05859375 
130,0.05859375 
140,0.05859375 
150,0.05859375 
160,0.05859375 
170,0.05859375 
180,0.05859375 
190,0.05859375 
200,0.05859375 
210,0.05859375 
220,0.05859375 
230,0.05859375 
240,0.05859375 
250,0.05859375 
260,0.05859375 
270,0.05859375 
280,0.05859375 
290,0.0703125 
300,0.0703125 
310,0.0703125 
320,0.0703125 
330,0.0703125 
340,0.0703125 
350,0.0703125 
360,0.0703125 
370,0.0703125 
380,0.0703125 
390,0.0703125 
400,0.08984375 
410,0.08984375 
420,0.08984375 
430,0.08984375 
440,0.08984375 
450,0.08984375 
460,0.109375 
470,0.109375 
480,0.109375 
490,0.109375 
500,0.109375 
510,0.109375 
520,0.109375 
530,0.25 
537,0.25 
