time,session 
10,10370.995999999997 
20,16312.7951 
30,23001.730249999997 
40,27977.924 
50,8101.197999999999 
60,14351.391826086958 
70,18705.071689655168 
80,26277.18 
90,14459.882333333335 
100,10841.613724137933 
110,15384.73974468085 
120,23392.507560000002 
130,31349.012249999996 
140,0 
150,56008.922 
160,8669.696307692306 
170,13609.905214285716 
180,18372.763551020416 
190,25642.70218918919 
200,40660.66125 
210,45133.08422222223 
220,0 
230,77789.257 
240,0 
250,11549.050529411768 
260,22493.74165384615 
270,28871.37688059701 
280,36118.60216993464 
290,42088.5590071429 
300,49397.728 
310,67332.535 
320,80047.399 
330,88924.297 
340,97877.59647368419 
350,103897.92179999998 
360,111661.86337500002 
370,115751.841 
380,0 
390,13456.027980769228 
400,18861.742270270264 
410,31605.813373626384 
420,43387.63040259739 
430,52983.118243243225 
440,59538.20420930231 
450,70722.19923893805 
460,80702.93186440678 
470,87915.0692688172 
480,99516.13490476189 
490,109372.02814285713 
500,121169.10266666666 
510,132092.60114814824 
520,140417.47392156866 
530,150574.9395 
537,157204.613 
