time,200,400,404,504,502,422,302 
0,2.8,,,,,,1.6 
10,7.4,,,,,,4.6 
20,4.2,,,,,,3 
30,1.3,,,,,,0.5 
40,1.3,,,,,,0.4 
50,11,,,,,,6.6 
60,14.1,,,,,,9.8 
70,6,,,,,,3.2 
80,0.7,,,,,,0.3 
90,12.2,,,,,,5.8 
100,25.6,,,,,,19.4 
110,16.5,,,,,,9.7 
120,5.7,,,,,,2.3 
130,1.5,,,,,,0.8 
140,0.1,,,,,,0.1 
150,4.7,,,,,,1.1 
160,38.6,,,,,,28.6 
170,48.8,,,,,,33.2 
180,27.1,,,,,,12.5 
190,4.8,,,,,,1.9 
200,4.3,,,,,,3 
210,1.2,,,,,,0.8 
220,0,,,,,,0 
230,0.2,,,,,,0.1 
240,29.9,,,,,,16.7 
250,32.5,,,,,,33.6 
260,31.5,,,,,,28.8 
270,53.3,,,,,,32.6 
280,61.9,,,,,,26.2 
290,28.9,,,,,,12.6 
300,2.1,,,,,,0.5 
310,0.5,,0.1,0.3,,0.2,0 
320,0.4,,0.1,0.2,,0.3,0 
330,1.2,,0.6,1.1,,0.7,0 
340,3.5,,1.8,2.3,,2.1,0 
350,2.2,,1.1,0.8,,1.3,0 
360,1.5,,0.8,0,,0.1,0 
370,8.3,,0.2,0,,0,3 
380,27.1,,0,0,15.8,0,32.6 
390,11.3,5.8,0,0,139.8,2.6,6.2 
400,28.1,5.4,0.1,0,51.1,10.2,11.7 
410,71,2.7,1.2,0,0,4.5,47.8 
420,35.5,0,0.5,0,0,0,38.2 
430,18.2,0.1,0,0,0,0.2,13.8 
440,39,1.9,0.2,0,0,2.4,12 
450,46.5,0,0.9,0.2,0,0.9,22.1 
460,48.6,0,0.2,1.5,0,0.1,20.9 
470,11.5,0,0.3,1.4,0,0.3,3.4 
480,1.9,0,0.2,0.5,0,0.1,0.1 
490,0.1,0,0,0.8,0,0.1,0 
500,0.3,0,0.2,0.7,0,0.3,0 
510,2.6,0,1.1,3.9,0,2.6,0 
520,4,0,2.1,3.9,0,1.1,0 
530,1,0,0.6,0.2,0,0,0 
537,0.2,0,0.1,0,0,0,0 
