time,request,connect 
0,286.984,13.374 
10,383.22,13.374 
20,3226.901,13.374 
30,3226.901,13.374 
40,3226.901,13.374 
50,3226.901,13.374 
60,3576.179,13.374 
70,5188.981,13.374 
80,5188.981,13.374 
90,5188.981,13.374 
100,5188.981,13.374 
110,8759.357,13.374 
120,8996.177,13.374 
130,8996.177,13.374 
140,8996.177,13.374 
150,8996.177,24.187 
160,8996.177,24.187 
170,8996.177,24.187 
180,16823.694,24.187 
190,29873.349,24.187 
200,29984.37,24.187 
210,29984.37,24.187 
220,29984.37,24.187 
230,29984.37,24.187 
240,29984.37,24.187 
250,29984.37,24.187 
260,29984.37,24.187 
270,29984.37,24.187 
280,29984.37,24.187 
290,29984.37,24.187 
300,29984.37,24.187 
310,60009.896,24.187 
320,60048.08,24.187 
330,60048.08,24.187 
340,60048.08,24.187 
350,60048.08,24.187 
360,60048.08,24.187 
370,60048.08,26.61 
380,60048.08,26.61 
390,60048.08,26.61 
400,60048.08,26.61 
410,60048.08,26.61 
420,60048.08,26.61 
430,60048.08,62.746 
440,60048.08,62.746 
450,60048.08,62.746 
460,60048.08,62.746 
470,60048.08,62.746 
480,60048.08,62.746 
490,60048.08,62.746 
500,60048.08,62.746 
510,60058.972,62.746 
520,60058.972,62.746 
530,60058.972,62.746 
537,60058.972,62.746 
