time,200,400,404,504,502,422,302 
0,28,,,,,,16 
10,102,,,,,,62 
20,144,,,,,,92 
30,157,,,,,,97 
40,170,,,,,,101 
50,280,,,,,,167 
60,421,,,,,,265 
70,481,,,,,,297 
80,488,,,,,,300 
90,610,,,,,,358 
100,866,,,,,,552 
110,1031,,,,,,649 
120,1088,,,,,,672 
130,1103,,,,,,680 
140,1104,,,,,,681 
150,1151,,,,,,692 
160,1537,,,,,,978 
170,2025,,,,,,1310 
180,2296,,,,,,1435 
190,2344,,,,,,1454 
200,2387,,,,,,1484 
210,2399,,,,,,1492 
220,2399,,,,,,1492 
230,2401,,,,,,1493 
240,2700,,,,,,1660 
250,3025,,,,,,1996 
260,3340,,,,,,2284 
270,3873,,,,,,2610 
280,4492,,,,,,2872 
290,4781,,,,,,2998 
300,4802,,,,,,3003 
310,4807,,1,3,,2,3003 
320,4811,,2,5,,5,3003 
330,4823,,8,16,,12,3003 
340,4858,,26,39,,33,3003 
350,4880,,37,47,,46,3003 
360,4895,,45,47,,47,3003 
370,4978,,47,47,,47,3033 
380,5249,,47,47,158,47,3359 
390,5362,58,47,47,1556,73,3421 
400,5643,112,48,47,2067,175,3538 
410,6353,139,60,47,2067,220,4016 
420,6708,139,65,47,2067,220,4398 
430,6890,140,65,47,2067,222,4536 
440,7280,159,67,47,2067,246,4656 
450,7745,159,76,49,2067,255,4877 
460,8231,159,78,64,2067,256,5086 
470,8346,159,81,78,2067,259,5120 
480,8365,159,83,83,2067,260,5121 
490,8366,159,83,91,2067,261,5121 
500,8369,159,85,98,2067,264,5121 
510,8395,159,96,137,2067,290,5121 
520,8435,159,117,176,2067,301,5121 
530,8445,159,123,178,2067,301,5121 
537,8447,159,124,178,2067,301,5121 
