time,load@tsung_controller@ip-172-31-46-69 
0,0.05859375 
10,0.05078125 
20,0.0390625 
30,0.03125 
40,0.03125 
50,0.01953125 
60,0.01953125 
70,0.01953125 
80,0.01171875 
90,0.01171875 
100,0.01171875 
110,0.01171875 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.0 
210,0.0 
220,0.0 
230,0.0 
240,0.0 
250,0.0 
260,0.0 
270,0.0 
280,0.0 
290,0.0703125 
300,0.05859375 
310,0.05078125 
320,0.0390625 
330,0.0390625 
340,0.03125 
350,0.01953125 
360,0.01953125 
370,0.01953125 
380,0.01171875 
390,0.01171875 
400,0.08984375 
410,0.078125 
420,0.05859375 
430,0.05078125 
440,0.0390625 
450,0.0390625 
460,0.109375 
470,0.08984375 
480,0.078125 
490,0.0703125 
500,0.05859375 
510,0.05078125 
520,0.0390625 
530,0.25 
537,0.2109375 
