time,request,connect 
0,39.211435897435905,2.15175 
10,39.4604224137931,1.198666666666667 
20,30.99496739130434,0 
30,33.46754545454545,0 
40,36.81879591836736,1.1147333333333336 
50,33.871744186046485,1.3597142857142859 
60,29.80634821428571,0 
70,28.338433333333334,0 
80,23.267,0 
90,22.1949,2.080681818181818 
100,35.85637650602409,1.1378552631578949 
110,34.607343049327426,0.8907727272727275 
120,31.890791208791203,0 
130,35.09711111111108,0 
140,50.02140000000001,0 
150,33.66295438596493,1.4688058252427176 
160,36.45998672114402,0.9289489051094889 
170,33.08939970930232,0 
180,28.88555405405404,0 
190,17.123444444444452,0 
200,23.313540540540547,0.9579859154929576 
210,38.2346915184678,0.9436509433962256 
220,36.466082295614484,0.8392747252747256 
230,31.865545323740946,0 
240,28.525699999999993,0 
250,26.3704,0 
260,21.200808612440166,0.9112285714285715 
270,38.718072701852456,0.7956749226006193 
280,39.64060949868082,0.8454425287356322 
290,31.57604672192916,0 
300,27.821129921259868,0 
310,23.585680000000007,0 
320,24.049301790281334,0.8700570342205328 
330,42.66823297227817,0.778116639477977 
340,49.67160779082175,0.7200545454545457 
350,35.13889287061501,0 
360,31.40404271356781,0 
370,25.808282051282053,0 
380,23.369428571428575,0 
390,0,0 
400,44.991461322081705,0.7852951096121422 
410,722.5600531454427,0.6831835423676985 
420,1410.0857360329621,0.7128263305322134 
430,682.6208766666643,0.73325 
440,36.93603750000004,0 
450,24.326774999999998,0 
460,27.341000000000005,0 
470,26.281923623445877,0.835075201432407 
480,640.096144398666,0.6432857368006282 
490,585.4560126330343,0.6147212940864498 
500,1077.5741050359663,0.686092226613966 
510,473.2632210227222,0.7582640264026397 
520,28.537556109725674,1.0201176470588234 
530,19.47005263157895,1.215 
