time,cpu@tsung_controller@ip-172-31-29-186 
0,0.032549475714797556 
10,0.0072870363623114475 
20,0.009370802661307956 
30,0.013532785776001165 
40,0.0020821621171424405 
50,0.013535603844111493 
60,0.026032717919881706 
70,0.0072870363623114475 
80,0.0041638907395069955 
90,0.0 
100,0.016659378188709106 
110,0.05310785058991367 
120,0.08747175391279899 
130,0.03955943284265756 
140,0.01353236316698936 
150,0.0010411027360179904 
160,0.04997865494944867 
170,0.17396014541818144 
180,0.1457938474996355 
190,0.018739654149271756 
200,0.008327434733730274 
210,0.04477487608813362 
220,0.26463295201183556 
230,0.33456667882641095 
240,0.1322379450015098 
250,0.014574831348380111 
260,0.0020824222735886383 
270,0.069774949751622 
280,0.4880694143167028 
290,0.6934595812129807 
300,0.2750515721697819 
310,0.04372950179603311 
320,0.007287112221528211 
330,0.08332899328159993 
340,0.9169329740794119 
350,1.6033675942174312 
360,0.6265507391422198 
370,0.10411135750799055 
380,0.008328648468569762 
390,0.004164584374479427 
400,0.010408860021650429 
410,0.9284304408216975 
420,2.167503136762861 
430,3.1105449457560224 
440,1.969296918212083 
450,0.19270231138610253 
460,0.03539896718307513 
470,0.0072873398086552785 
480,0.35760084239498735 
490,2.057918855014542 
500,3.8752323468599235 
510,3.4239068029270228 
520,0.9334779615761697 
530,0.074967982424173 
