time,200,400,404,502,422,302 
0,27,,,,,12 
10,90,,,,,65 
20,149,,,,,98 
30,157,,,,,101 
40,215,,,,,141 
50,341,,,,,230 
60,414,,,,,269 
70,434,,,,,279 
80,436,,,,,280 
90,470,,,,,286 
100,670,,,,,418 
110,928,,,,,606 
120,1049,,,,,667 
130,1084,,,,,686 
140,1094,,,,,691 
150,1283,,,,,787 
160,1858,,,,,1191 
170,2282,,,,,1455 
180,2383,,,,,1502 
190,2397,,,,,1506 
200,2493,,,,,1521 
210,3366,,,,,2110 
220,4447,,,,,2877 
230,4896,,,,,3122 
240,4949,,,,,3139 
250,4962,,,,,3146 
260,5142,,,,,3175 
270,6866,,,,,4313 
280,9065,,,,,5903 
290,9941,,,,,6354 
300,10122,,,,,6427 
310,10141,,,,,6433 
320,10477,,,,,6488 
330,13776,,,,,8637 
340,18158,,,,,11750 
350,19919,,,,,12640 
360,20200,,,,,12757 
370,20230,,,,,12766 
380,20234,,,,,12769 
390,20234,,,,,12769 
400,23514,,,,,14468 
410,29259,1,,83,7,18567 
420,35049,1,1,83,25,22711 
430,39369,1,2,83,26,24986 
440,39894,1,2,83,26,25181 
450,39954,1,2,83,26,25201 
460,39958,1,2,83,26,25203 
470,41402,1,2,83,26,25448 
480,48303,13,2,4161,499,29274 
490,54566,440,33,18091,2498,32746 
500,61274,1066,256,21341,3454,36275 
510,64619,1278,413,21341,3561,37732 
520,64848,1282,450,21341,3567,37857 
530,64865,1283,456,21341,3567,37871 
