time,load@tsung_controller@ip-172-31-29-186 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.0 
210,0.0 
220,0.0703125 
230,0.140625 
240,0.12109375 
250,0.171875 
260,0.1484375 
270,0.12109375 
280,0.1796875 
290,0.23828125 
300,0.19921875 
310,0.171875 
320,0.140625 
330,0.12109375 
340,0.1015625 
350,0.16015625 
360,0.2109375 
370,0.1796875 
380,0.1484375 
390,0.12109375 
400,0.1015625 
410,0.171875 
420,1.0 
430,1.30859375 
440,1.7109375 
450,1.51953125 
460,1.2890625 
470,1.08984375 
480,1.0 
490,1.078125 
500,1.30859375 
510,1.55859375 
520,1.4609375 
530,1.23828125 
