time,session 
0,6574.226 
10,9505.7135 
20,13888.513533333333 
30,19130.301166666664 
40,28121.729 
50,10886.923142857142 
60,14477.297608695651 
70,20758.542636363636 
80,30129.826500000003 
90,40585.323 
100,8348.880636363638 
110,12940.131266666667 
120,18068.20417073171 
130,24148.672375000002 
140,33737.963 
150,4971.2085 
160,10527.972215686277 
170,14309.494499999999 
180,21003.54193846154 
190,28710.623375 
200,36956.210999999996 
210,7860.693000000001 
220,12747.447244791663 
230,16851.240454106282 
240,24852.881511627915 
250,33518.818999999996 
260,44607.845499999996 
270,8122.898888888887 
280,12782.483880000013 
290,17766.41730894308 
300,25718.803190909097 
310,34230.272000000004 
320,43030.1155 
330,8247.227330508476 
340,12476.083702426571 
350,17304.966592977886 
360,25012.92119318184 
370,33549.0162 
380,42964.23066666667 
390,0 
400,4731.560080000001 
410,10459.986358078595 
420,18552.031020238097 
430,23501.839206588218 
440,30304.927690176326 
450,40013.45899999998 
460,49037.195 
470,55873.017 
480,8462.648545454545 
490,14461.470119645488 
500,20519.28971074133 
510,26013.691315343465 
520,34983.78764563105 
530,45263.226899999994 
