time,sentpackets@tsung_controller@ip-172-31-29-186 
10,189 
20,416.0 
30,316.0 
40,45.0 
50,439.0 
60,786.0 
70,382.0 
80,107.0 
90,11.0 
100,310.0 
110,1380.0 
120,1480.0 
130,694.0 
140,197.0 
150,49.0 
160,1740.0 
170,3711.0 
180,2582.0 
190,444.0 
200,50.0 
210,1129.0 
220,6021.0 
230,7225.0 
240,2546.0 
250,305.0 
260,47.0 
270,2133.0 
280,12671.0 
290,15615.0 
300,5693.0 
310,776.0 
320,103.0 
330,3604.0 
340,24861.0 
350,33045.0 
360,12072.0 
370,1630.0 
380,119.0 
390,26.0 
400,1.0 
410,25783.0 
420,47161.0 
430,58860.0 
440,40720.0 
450,2693.0 
460,249.0 
470,19.0 
480,13750.0 
490,67724.0 
500,93182.0 
510,74854.0 
520,20156.0 
530,1118.0 
